id,name,pharmacy_name_main,description,region,address,latitude,longitude,contact_phone,pharmacy_tel,pharmacy_mob,all_phones,is_duty_24h,has_optika,has_optika_service,insurance_partners,image_url,thumb_image,gallery_images,gallery_count,google_maps_url,page_url
354,ZƏFƏRAN Bakı şəh. Xətai ray. Məhəmməd H. küç. 73,ZƏFƏRAN Bakı şəh. Xətai ray. Məhəmməd H. küç. 73,"ZƏFƏRAN Bakı şəh. Xətai ray. Məhəmməd H. küç. 73, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,Bakı şəh. Xətai ray. Məhəmməd H. küç. 73,40.373,49.954,994559003433,994559003433,994559003433,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_bak_h_x_tai_ray_m_h_mm_d_h_k_73_img_1716984009.jpg,thumb_z_f_ran_bak_h_x_tai_ray_m_h_mm_d_h_k_73_img_1716984009.jpg,,0,"https://www.google.com/maps?q=40.373,49.954",https://aptekonline.az/pharmacies/354
356,Kanon Göyçay şəhər Nizami küç.14 ev 1,Kanon Göyçay şəhər Nizami küç.14 ev 1,"Kanon Göyçay şəhər Nizami küç.14 ev 1, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Göyçay,Göyçay Şəhəri  Nizami küç.14 ev 1,40.66,47.75,944554558142,944554558142,944554558142,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_g_y_ay_h_r_nizami_k_14_ev_1_img_1721208433.jpg,thumb_kanon_g_y_ay_h_r_nizami_k_14_ev_1_img_1721208433.jpg,,0,"https://www.google.com/maps?q=40.66,47.75",https://aptekonline.az/pharmacies/356
357,"KANON Mingəçevir şəhəri, H. Əliyev prosp. ev 54/16.","KANON Mingəçevir şəhəri, H. Əliyev prosp. ev 54/16.","KANON Mingəçevir şəhəri, H. Əliyev prosp. ev 54/16., Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Mingəçevir,Mingəçevir ş.H.Əliyev prospekti 54/16 nömrəli binanın 2ci girişinin 1 ci mərtəbəs,40.767,47.057,944559003437,944559003437,944559003437,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_ming_evir_h_ri_h_liyev_prosp_ev_54_16__img_1721208336.jpg,thumb_kanon_ming_evir_h_ri_h_liyev_prosp_ev_54_16__img_1721208336.jpg,,0,"https://www.google.com/maps?q=40.767,47.057",https://aptekonline.az/pharmacies/357
359,"GÜNƏBAXAN Quba şəhəri, məhəllə 22","GÜNƏBAXAN Quba şəhəri, məhəllə 22","GÜNƏBAXAN Quba şəhəri, məhəllə 22, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Quba,"Quba Şəhəri, məhəllə 22",41.362,48.529,994559003436,994559003436,994559003436,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/g_n_baxan_quba_h_ri_m_h_ll_22_img_1721208959.jpg,thumb_g_n_baxan_quba_h_ri_m_h_ll_22_img_1721208959.jpg,,0,"https://www.google.com/maps?q=41.362,48.529",https://aptekonline.az/pharmacies/359
358,KANON Bakı şəh. Nizami ray. Qara Qarayev prosp. ev 2451 (Lokomotivin yaxınlığı),KANON Bakı şəh. Nizami ray. Qara Qarayev prosp. ev 2451 (Lokomotivin yaxınlığı),"KANON Bakı şəh. Nizami ray. Qara Qarayev prosp. ev 2451 (Lokomotivin yaxınlığı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nizami rayonu,Bakı şəh. Nizami ray. Qara Qarayev prosp. ev 2451 (Lokomotivin yaxınlığı),40.421,49.928,994559003439,994559003439,994559003439,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_bak_h_nizami_ray_qara_qarayev_prosp_ev_2451_lokomotivin_yax_nl__img_1721208771.jpg,thumb_kanon_bak_h_nizami_ray_qara_qarayev_prosp_ev_2451_lokomotivin_yax_nl__img_1721208771.jpg,,0,"https://www.google.com/maps?q=40.421,49.928",https://aptekonline.az/pharmacies/358
360,"KANON Bakı şəh. Xətai ray. Məhəmməd Hadi, ev №152","KANON Bakı şəh. Xətai ray. Məhəmməd Hadi, ev №152","KANON Bakı şəh. Xətai ray. Məhəmməd Hadi, ev №152, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,"Bakı şəhəri Xətai rayonu Məhəmməd Hadi, ev №152",40.383,49.954,994559003442,994559003442,994559003442,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_bak_h_x_tai_ray_m_h_mm_d_hadi_ev_152_img_1728304036.jpg,thumb_kanon_bak_h_x_tai_ray_m_h_mm_d_hadi_ev_152_img_1728304036.jpg,,0,"https://www.google.com/maps?q=40.383,49.954",https://aptekonline.az/pharmacies/360
361,ZƏFƏRAN Bakı şəh. Nərimanov ray. Sabit Rəhman 82D (Nərgiz klinikasının yanı),ZƏFƏRAN Bakı şəh. Nərimanov ray. Sabit Rəhman 82D (Nərgiz klinikasının yanı),"ZƏFƏRAN Bakı şəh. Nərimanov ray. Sabit Rəhman 82D (Nərgiz klinikasının yanı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nərimanov rayonu,Bakı şəh. Nərimanov ray. Sabit Rəhman 82D (Nərgiz klinikasının yanı),40.4,49.834,994559003441,994559003441,994559003441,*7700,None,1,1,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_bak_h_n_rimanov_ray_sabit_r_hman_82d_n_rgiz_klinikas_n_n_yan__img_1728301614.jpg,thumb_z_f_ran_bak_h_n_rimanov_ray_sabit_r_hman_82d_n_rgiz_klinikas_n_n_yan__img_1728301614.jpg,,0,"https://www.google.com/maps?q=40.4,49.834",https://aptekonline.az/pharmacies/361
362,"ZƏFƏRAN Ağsu şəh. Vidadi küç. ev 74, mənzil № 74","ZƏFƏRAN Ağsu şəh. Vidadi küç. ev 74, mənzil № 74","ZƏFƏRAN Ağsu şəh. Vidadi küç. ev 74, mənzil № 74, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Ağsu,"Ağsu şəhəri,  Vidadi küç, mənzil № 74",40.579,48.396,994559003445,994559003445,994559003445,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_a_su_h_vidadi_k_ev_74_m_nzil_74_img_1723183705.jpg,thumb_z_f_ran_a_su_h_vidadi_k_ev_74_m_nzil_74_img_1723183705.jpg,,0,"https://www.google.com/maps?q=40.579,48.396",https://aptekonline.az/pharmacies/362
363,"GÜNƏBAXAN Şamaxı şəh. Nazim Hikmət, ev № 2","GÜNƏBAXAN Şamaxı şəh. Nazim Hikmət, ev № 2","GÜNƏBAXAN Şamaxı şəh. Nazim Hikmət, ev № 2, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Şamaxı,"Şamaxı şəh. Nazim Hikmət, ev № 2",40.639,48.638,994559003446,994559003446,994559003446,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/g_n_baxan_amax_h_nazim_hikm_t_ev_2_img_1723183907.jpg,thumb_g_n_baxan_amax_h_nazim_hikm_t_ev_2_img_1723183907.jpg,,0,"https://www.google.com/maps?q=40.639,48.638",https://aptekonline.az/pharmacies/363
364,"ZƏFƏRAN Sumqayıt şəh. 12-ci mikrorayon, Koroğlu pros. (21 saylı məktəbin yaxınlığı)","ZƏFƏRAN Sumqayıt şəh. 12-ci mikrorayon, Koroğlu pros. (21 saylı məktəbin yaxınlığı)","ZƏFƏRAN Sumqayıt şəh. 12-ci mikrorayon, Koroğlu pros. (21 saylı məktəbin yaxınlığı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Sumqayıt,"Sumqayıt şəh. 12-ci mikrorayon, Koroğlu pros. (21 saylı məktəbin yaxınlığı)",40.563,49.69,994559003465,994559003465,994559003465,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_sumqay_t_h_12_ci_mikrorayon_koro_lu_pros_21_sayl_m_kt_bin_yax_nl__img_1727415660.jpg,thumb_z_f_ran_sumqay_t_h_12_ci_mikrorayon_koro_lu_pros_21_sayl_m_kt_bin_yax_nl__img_1727415660.jpg,,0,"https://www.google.com/maps?q=40.563,49.69",https://aptekonline.az/pharmacies/364
365,KANON Bakı şəh. Xətai ray. 9-cu dairəvi yolu (Araz supermarketin yanı),KANON Bakı şəh. Xətai ray. 9-cu dairəvi yolu (Araz supermarketin yanı),"KANON Bakı şəh. Xətai ray. 9-cu dairəvi yolu (Araz supermarketin yanı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,Bakı şəh. Xətai ray. 9-cu dairəvi yolu (Araz supermarketin yanı),40.393,49.927,994559003447,994559003447,994559003447,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_bak_h_x_tai_ray_9_cu_dair_vi_yolu_araz_supermarketin_yan__img_1727417932.jpg,thumb_kanon_bak_h_x_tai_ray_9_cu_dair_vi_yolu_araz_supermarketin_yan__img_1727417932.jpg,,0,"https://www.google.com/maps?q=40.393,49.927",https://aptekonline.az/pharmacies/365
367,"Zəfəran Qaraçuxur qəs., Rafiq Əlicanov küç., Tam Store-un yanı","Zəfəran Qaraçuxur qəs., Rafiq Əlicanov küç., Tam Store-un yanı","Zəfəran Qaraçuxur qəs., Rafiq Əlicanov küç., Tam Store-un yanı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Suraxanı rayonu,"Bakı ş., Suraxanı r-nu., Qaraçuxur STQ., Rafiq Əlicanov ev4., 057-4060-cı məhəllə",40.401,49.975,994559003449,994559003449,994559003449,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_qara_uxur_q_s_rafiq_licanov_k_tam_store_un_yan__img_1727418442.jpg,thumb_z_f_ran_qara_uxur_q_s_rafiq_licanov_k_tam_store_un_yan__img_1727418442.jpg,,0,"https://www.google.com/maps?q=40.401,49.975",https://aptekonline.az/pharmacies/367
366,"ZƏFƏRAN Bakı şəh. Abşeron ray. Masazır kəndi, Bağçalı evlər (3 №-li məktəbin yaxınlığı)","ZƏFƏRAN Bakı şəh. Abşeron ray. Masazır kəndi, Bağçalı evlər (3 №-li məktəbin yaxınlığı)","ZƏFƏRAN Bakı şəh. Abşeron ray. Masazır kəndi, Bağçalı evlər (3 №-li məktəbin yaxınlığı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Abşeron,"Bakı şəh. Abşeron ray. Masazır kəndi, Bağçalı evlər (3 №-li məktəbin yaxınlığı)",40.491,49.754,994559003448,994559003448,994559003448,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_bak_h_ab_eron_ray_masaz_r_k_ndi_ba_al_evl_r_3_li_m_kt_bin_yax_nl__img_1728300798.jpg,thumb_z_f_ran_bak_h_ab_eron_ray_masaz_r_k_ndi_ba_al_evl_r_3_li_m_kt_bin_yax_nl__img_1728300798.jpg,,0,"https://www.google.com/maps?q=40.491,49.754",https://aptekonline.az/pharmacies/366
368,"Kanon Zərifə Əliyeva küç., Asan Xidmət və Diaqnostika Mərkəzi Xəstəxanasının yaxınlığı (Şəki)","Kanon Zərifə Əliyeva küç., Asan Xidmət və Diaqnostika Mərkəzi Xəstəxanasının yaxınlığı (Şəki)","Kanon Zərifə Əliyeva küç., Asan Xidmət və Diaqnostika Mərkəzi Xəstəxanasının yaxınlığı (Şəki), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Şəki,"Şəki ş., Zərifə Əliyeva küç., ev 129 Asan xidmət və Bonum klinikasının yaxınlığı",41.158,47.179,994559003450,994559003450,994559003450,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_z_rif_liyeva_k_asan_xidm_t_v_diaqnostika_m_rk_zi_x_st_xanas_n_n_yax_nl_ki__img_1728300732.jpg,thumb_kanon_z_rif_liyeva_k_asan_xidm_t_v_diaqnostika_m_rk_zi_x_st_xanas_n_n_yax_nl_ki__img_1728300732.jpg,,0,"https://www.google.com/maps?q=41.158,47.179",https://aptekonline.az/pharmacies/368
369,"Zəfəran H.Əliyev pr.-ti., Bol marketin yaxınlığı (Saatlı)","Zəfəran H.Əliyev pr.-ti., Bol marketin yaxınlığı (Saatlı)","Zəfəran H.Əliyev pr.-ti., Bol marketin yaxınlığı (Saatlı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Abşeron,"Saatlı ş., Heydər Əliyev pr.-ti; Bol marketin yaxınlığı",39.937,48.362,994559003461,994559003461,994559003461,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_h_liyev_pr_ti_bol_marketin_yax_nl_saatl__img_1727417892.jpg,thumb_z_f_ran_h_liyev_pr_ti_bol_marketin_yax_nl_saatl__img_1727417892.jpg,,0,"https://www.google.com/maps?q=39.937,48.362",https://aptekonline.az/pharmacies/369
371,"AZERİMED aptek Nəsimi Rayonu, Hüseynbala Əliyev 159A","AZERİMED aptek Nəsimi Rayonu, Hüseynbala Əliyev 159A","AZERİMED aptek Nəsimi Rayonu, Hüseynbala Əliyev 159A, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nəsimi rayonu,"AZERİMED aptek Nəsimi Rayonu, Hüseynbala Əliyev 159A",40.412,49.82,994559003423,994559003423,994559003423,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/azer_med_aptek_n_simi_rayonu_h_seynbala_liyev_159a_img_1728302037.jpg,thumb_azer_med_aptek_n_simi_rayonu_h_seynbala_liyev_159a_img_1728302037.jpg,,0,"https://www.google.com/maps?q=40.412,49.82",https://aptekonline.az/pharmacies/371
370,"Zəfəran Yasamal r-nu, Əsəd Əhmədov küç., Bravo supermarketin yaxınlığı","Zəfəran Yasamal r-nu, Əsəd Əhmədov küç., Bravo supermarketin yaxınlığı","Zəfəran Yasamal r-nu, Əsəd Əhmədov küç., Bravo supermarketin yaxınlığı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Yasamal rayonu,"Bakı ş., Yasamal r-nu, Əsəd Əhmədov küç., ev 6C",40.394,49.794,994559003467,994559003467,994559003467,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_yasamal_r_nu_s_d_hm_dov_k_bravo_supermarketin_yax_nl__img_1730357091.jpg,thumb_z_f_ran_yasamal_r_nu_s_d_hm_dov_k_bravo_supermarketin_yax_nl__img_1730357091.jpg,,0,"https://www.google.com/maps?q=40.394,49.794",https://aptekonline.az/pharmacies/370
372,"KANON Abşeron rayonu, Xırdalan şəhəri, H.Əliyev pr. ev 11, m. 6 (Kristal Abşeron 2)","KANON Abşeron rayonu, Xırdalan şəhəri, H.Əliyev pr. ev 11, m. 6 (Kristal Abşeron 2)","KANON Abşeron rayonu, Xırdalan şəhəri, H.Əliyev pr. ev 11, m. 6 (Kristal Abşeron 2), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Abşeron,"Abşeron rayonu, Xırdalan şəhəri, H.Əliyev pr. ev 11, m. 6",40.446,49.751,994559003468,994559003468,994559003468,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_ab_eron_rayonu_x_rdalan_h_ri_h_liyev_pr_ev_11_m_6_kristal_ab_eron_2__img_1731933588.jpg,thumb_kanon_ab_eron_rayonu_x_rdalan_h_ri_h_liyev_pr_ev_11_m_6_kristal_ab_eron_2__img_1731933588.jpg,,0,"https://www.google.com/maps?q=40.446,49.751",https://aptekonline.az/pharmacies/372
373,"ZƏFƏRAN Balakən şəhəri, S. Gözəlov küçəsi (Balakən bazarının yanı)","ZƏFƏRAN Balakən şəhəri, S. Gözəlov küçəsi (Balakən bazarının yanı)","ZƏFƏRAN Balakən şəhəri, S. Gözəlov küçəsi (Balakən bazarının yanı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Balakən,"Balakən şəhəri, S. Gözəlov küçəsi",41.718,46.415,994559003466,994559003466,994559003466,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_balak_n_h_ri_s_g_z_lov_k_si_balak_n_bazar_n_n_yan__img_1731933568.jpg,thumb_z_f_ran_balak_n_h_ri_s_g_z_lov_k_si_balak_n_bazar_n_n_yan__img_1731933568.jpg,,0,"https://www.google.com/maps?q=41.718,46.415",https://aptekonline.az/pharmacies/373
374,"GÜNƏBAXAN Abşeron rayonu, Masazır qəs., Yeni Bakı Yaşayış Komp. (Araz marketin arxası)","GÜNƏBAXAN Abşeron rayonu, Masazır qəs., Yeni Bakı Yaşayış Komp. (Araz marketin arxası)","GÜNƏBAXAN Abşeron rayonu, Masazır qəs., Yeni Bakı Yaşayış Komp. (Araz marketin arxası), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Abşeron,"Abşeron rayonu, Masazır qəs., Yeni Bakı Yaşayış Kompleksi ev.1A",40.491,49.749,994559003470,994559003470,994559003470,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/g_n_baxan_ab_eron_rayonu_masaz_r_q_s_yeni_bak_ya_ay_komp_araz_marketin_arxas__img_1733751016.jpg,thumb_g_n_baxan_ab_eron_rayonu_masaz_r_q_s_yeni_bak_ya_ay_komp_araz_marketin_arxas__img_1733751016.jpg,,0,"https://www.google.com/maps?q=40.491,49.749",https://aptekonline.az/pharmacies/374
376,"Azərimed Sumqayıt şəhəri, N.Nərimanov küçəsi (Nizami kinoteatrının yanı)","Azərimed Sumqayıt şəhəri, N.Nərimanov küçəsi (Nizami kinoteatrının yanı)","Azərimed Sumqayıt şəhəri, N.Nərimanov küçəsi (Nizami kinoteatrının yanı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Sumqayıt,"Sumqayıt şəhəri, N.Nərimanov küçəsi 218D",40.586,49.678,994559003472,994559003472,994559003472,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/az_rimed_sumqay_t_h_ri_n_n_rimanov_k_si_nizami_kinoteatr_n_n_yan__img_1734932088.jpg,thumb_az_rimed_sumqay_t_h_ri_n_n_rimanov_k_si_nizami_kinoteatr_n_n_yan__img_1734932088.jpg,,0,"https://www.google.com/maps?q=40.586,49.678",https://aptekonline.az/pharmacies/376
375,"ZƏFƏRAN Cəlilabad şəh., Heydər Əliyev pr. (Azercell-in yani)","ZƏFƏRAN Cəlilabad şəh., Heydər Əliyev pr. (Azercell-in yani)","ZƏFƏRAN Cəlilabad şəh., Heydər Əliyev pr. (Azercell-in yani), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Cəlilabad,"Cəlilabad r-nu, Cəlilabad şəh., Heydər Əliyev pr. Ev.146a",39.209,48.498,9940559003471,9940559003471,9940559003471,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_c_lilabad_h_heyd_r_liyev_pr_azercell_in_yani__img_1734527507.jpg,thumb_z_f_ran_c_lilabad_h_heyd_r_liyev_pr_azercell_in_yani__img_1734527507.jpg,,0,"https://www.google.com/maps?q=39.209,48.498",https://aptekonline.az/pharmacies/375
379,"ZƏFƏRAN Abşeron rayonu, Xırdalan şəhəri, 28-ci məhəllə (2 saylı orta məktəbin qarşısı)","ZƏFƏRAN Abşeron rayonu, Xırdalan şəhəri, 28-ci məhəllə (2 saylı orta məktəbin qarşısı)","ZƏFƏRAN Abşeron rayonu, Xırdalan şəhəri, 28-ci məhəllə (2 saylı orta məktəbin qarşısı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Abşeron,"Abşeron rayonu, Xırdalan şəhəri, 28-ci məhəllə",40.457,49.739,994559003473,994559003473,994559003473,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_ab_eron_rayonu_x_rdalan_h_ri_28_ci_m_h_ll_2_sayl_orta_m_kt_bin_qar_s__img_1736239435.jpg,thumb_z_f_ran_ab_eron_rayonu_x_rdalan_h_ri_28_ci_m_h_ll_2_sayl_orta_m_kt_bin_qar_s__img_1736239435.jpg,,0,"https://www.google.com/maps?q=40.457,49.739",https://aptekonline.az/pharmacies/379
378,"ZƏFƏRAN Nərimanov rayonu, Arif Heydərov ev.71B (Rəssamlıq Akademiyasının yaxınlığı)","ZƏFƏRAN Nərimanov rayonu, Arif Heydərov ev.71B (Rəssamlıq Akademiyasının yaxınlığı)","ZƏFƏRAN Nərimanov rayonu, Arif Heydərov ev.71B (Rəssamlıq Akademiyasının yaxınlığı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nərimanov rayonu,"Bakı şəh. Nərimanov rayonu, Arif Heydərov ev.71B",40.397,49.875,994559003475,994559003475,994559003475,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_n_rimanov_rayonu_arif_heyd_rov_ev_71b_r_ssaml_q_akademiyas_n_n_yax_nl__img_1735362655.jpg,thumb_z_f_ran_n_rimanov_rayonu_arif_heyd_rov_ev_71b_r_ssaml_q_akademiyas_n_n_yax_nl__img_1735362655.jpg,,0,"https://www.google.com/maps?q=40.397,49.875",https://aptekonline.az/pharmacies/378
380,"KANON Abşeron rayonu, Xırdalan şəhəri, Quşçuluq yaşayış massivi, A.Zeynallı m.4 (7 saylı məktəbin yanı)","KANON Abşeron rayonu, Xırdalan şəhəri, Quşçuluq yaşayış massivi, A.Zeynallı m.4 (7 saylı məktəbin yanı)","KANON Abşeron rayonu, Xırdalan şəhəri, Quşçuluq yaşayış massivi, A.Zeynallı m.4 (7 saylı məktəbin yanı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Abşeron,"Abşeron rayonu, Xırdalan şəhəri, Quşçuluq yaşayış massivi, A.Zeynallı m.4",40.459,49.719,994559003476,994559003476,994559003476,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_ab_eron_rayonu_x_rdalan_h_ri_qu_uluq_ya_ay_massivi_a_zeynall_m_4_7_sayl_m_kt_bin_yan__img_1737716892.jpg,thumb_kanon_ab_eron_rayonu_x_rdalan_h_ri_qu_uluq_ya_ay_massivi_a_zeynall_m_4_7_sayl_m_kt_bin_yan__img_1737716892.jpg,,0,"https://www.google.com/maps?q=40.459,49.719",https://aptekonline.az/pharmacies/380
381,"KANON  Qaradağ rayonu, Sahil qəs., Emin Quliyev küç., ev50 (273 saylı məktəbin qarşısı)","KANON  Qaradağ rayonu, Sahil qəs., Emin Quliyev küç., ev50 (273 saylı məktəbin qarşısı)","KANON  Qaradağ rayonu, Sahil qəs., Emin Quliyev küç., ev50 (273 saylı məktəbin qarşısı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Qaradağ rayonu,"Bakı şəh. Qaradağ rayonu, Sahil qəs., Emin Quliyev küç., ev50",40.225,49.58,994559003478,994559003478,994559003478,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_qarada_rayonu_sahil_q_s_emin_quliyev_k_ev50_273_sayl_m_kt_bin_qar_s__img_1737717088.jpg,thumb_kanon_qarada_rayonu_sahil_q_s_emin_quliyev_k_ev50_273_sayl_m_kt_bin_qar_s__img_1737717088.jpg,,0,"https://www.google.com/maps?q=40.225,49.58",https://aptekonline.az/pharmacies/381
382,"KANON  Nəsimi rayonu, Kövkəb xanım Səfərəliyeva küç. Ev23 (SPAR Marketlə üzbəüz)","KANON  Nəsimi rayonu, Kövkəb xanım Səfərəliyeva küç. Ev23 (SPAR Marketlə üzbəüz)","KANON  Nəsimi rayonu, Kövkəb xanım Səfərəliyeva küç. Ev23 (SPAR Marketlə üzbəüz), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nəsimi rayonu,"Bakı şəh. Nəsimi rayonu, Kövkəb xanım Səfərəliyeva küç. Ev23",40.381,49.857,994559003474,994559003474,994559003474,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_n_simi_rayonu_k_vk_b_xan_m_s_f_r_liyeva_k_ev23_spar_marketl_zb_z__img_1738068763.jpg,thumb_kanon_n_simi_rayonu_k_vk_b_xan_m_s_f_r_liyeva_k_ev23_spar_marketl_zb_z__img_1738068763.jpg,,0,"https://www.google.com/maps?q=40.381,49.857",https://aptekonline.az/pharmacies/382
384,"KANON APTEK Səbail rayonu, Nizami küç. Ev60 (KOLORİT Restoranı ilə üzbəüz)","KANON APTEK Səbail rayonu, Nizami küç. Ev60 (KOLORİT Restoranı ilə üzbəüz)","KANON APTEK Səbail rayonu, Nizami küç. Ev60 (KOLORİT Restoranı ilə üzbəüz), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Səbail rayonu,"Bakı şəh. Səbail rayonu, Nizami küç. Ev60",40.373,49.841,994559003480,994559003480,994559003480,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_aptek_s_bail_rayonu_nizami_k_ev60_kolor_t_restoran_il_zb_z__img_1741155526.jpg,thumb_kanon_aptek_s_bail_rayonu_nizami_k_ev60_kolor_t_restoran_il_zb_z__img_1741155526.jpg,,0,"https://www.google.com/maps?q=40.373,49.841",https://aptekonline.az/pharmacies/384
383,"ZƏFƏRAN  Nizami rayonu, Cəmşid Naxçıvanski küç. Ev435C (MƏLHƏM HOSPİTALIN Yanı)","ZƏFƏRAN  Nizami rayonu, Cəmşid Naxçıvanski küç. Ev435C (MƏLHƏM HOSPİTALIN Yanı)","ZƏFƏRAN  Nizami rayonu, Cəmşid Naxçıvanski küç. Ev435C (MƏLHƏM HOSPİTALIN Yanı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nizami rayonu,"Bakı şəh. Nizami rayonu, Cəmşid Naxçıvanski küç. Ev435C",40.408,49.955,994559003479,994559003479,994559003479,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_nizami_rayonu_c_m_id_nax_vanski_k_ev435c_m_lh_m_hosp_talin_yan__img_1740055398.jpg,thumb_z_f_ran_nizami_rayonu_c_m_id_nax_vanski_k_ev435c_m_lh_m_hosp_talin_yan__img_1740055398.jpg,,0,"https://www.google.com/maps?q=40.408,49.955",https://aptekonline.az/pharmacies/383
